1、不同阈值下的聚类实现 
 +------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------+--------------------------------------------------------------------------+-----------------------------+------------------------------+------------------------------+------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+----------------------------------------------------+----------------------------------------------------+----------------------------------------------------+----------------------------------------------------+----------------------------------------------------+------------------------------------------+------------------------------------------+------------------------------------------+------------------------------------------+------------------------------------------+--------------------------------+--------------------------------+--------------------------------+----------------------+------------+------------+------------+
|    阈值    |                                                                                                                                                                      类别1                                                                                                                                                                    |        类别2       |                                                                              类别3                                                                            |                           类别4                         |                                   类别5                                  |             类别6           |             类别7            |             类别8            |             类别9            |                            类别10                            |                            类别11                            |                            类别12                            |                            类别13                            |                            类别14                            |                            类别15                            |                            类别16                            |                            类别17                            |                            类别18                            |                            类别19                            |                            类别20                            |                       类别21                       |                       类别22                       |                       类别23                       |                       类别24                       |                       类别25                       |                  类别26                  |                  类别27                  |                  类别28                  |                  类别29                  |                  类别30                  |             类别31             |             类别32             |             类别33             |        类别34        |   类别35   |   类别36   |   类别37   |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------+--------------------------------------------------------------------------+-----------------------------+------------------------------+------------------------------+------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+--------------------------------------------------------------+----------------------------------------------------+----------------------------------------------------+----------------------------------------------------+----------------------------------------------------+----------------------------------------------------+------------------------------------------+------------------------------------------+------------------------------------------+------------------------------------------+------------------------------------------+--------------------------------+--------------------------------+--------------------------------+----------------------+------------+------------+------------+
| 1.00000000 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                            HNXSQ-3;                                                                           |                         HNXSQ-4;                        |                                 HNXSQ-5;                                 |           HNXSQ-6;          |           HNXSQ-7;           |           HNXSQ-8;           |           HNXSQ-9;           |                          HNXSQ-10;                           |                          HNXSQ-11;                           |                          HNXSQ-12;                           |                          HNXSQ-13;                           |                          HNXSQ-14;                           |                          HNXSQ-15;                           |                          HNXSQ-16;                           |                          HNXSQ-17;                           |                          HNXSQ-18;                           |                          HNXSQ-19;                           |                          HNXSQ-20;                           |                     HNXSQ-21;                      |                     HNXSQ-22;                      |                     HNXSQ-23;                      |                     HNXSQ-24;                      |                     HNXSQ-25;                      |                HNXSQ-26;                 |                HNXSQ-27;                 |                HNXSQ-28;                 |                HNXSQ-SH1;                |                HNXSQ-SH2;                |           HNXSQ-SH3;           |           HNXSQ-SH4;           |           HNXSQ-SH5;           |      HNXSQ-SH6;      | HNXSQ-SH7; | HNXSQ-SH8; | HNXSQ-SH9; |
| 0.93724591 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                       HNXSQ-3;HNXSQ-20;                                                                       |                    HNXSQ-4;HNXSQ-21;                    |                        HNXSQ-5;HNXSQ-17;HNXSQ-19;                        |           HNXSQ-6;          |       HNXSQ-7;HNXSQ-9;       |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |                          HNXSQ-11;                           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                          HNXSQ-14;                           |                 HNXSQ-15;HNXSQ-28;HNXSQ-SH5;                 |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-23;                           |                          HNXSQ-24;                           |                          HNXSQ-26;                           |                          HNXSQ-SH1;                          |                     HNXSQ-SH3;                     | HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93696091 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                       HNXSQ-3;HNXSQ-20;                                                                       |                    HNXSQ-4;HNXSQ-21;                    |                   HNXSQ-5;HNXSQ-17;HNXSQ-19;HNXSQ-24;                    |           HNXSQ-6;          |       HNXSQ-7;HNXSQ-9;       |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |                          HNXSQ-11;                           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                          HNXSQ-14;                           |                 HNXSQ-15;HNXSQ-28;HNXSQ-SH5;                 |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-23;                           |                          HNXSQ-26;                           |                          HNXSQ-SH1;                          |                          HNXSQ-SH3;                          | HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93533802 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                       HNXSQ-3;HNXSQ-20;                                                                       |                    HNXSQ-4;HNXSQ-21;                    |                   HNXSQ-5;HNXSQ-17;HNXSQ-19;HNXSQ-24;                    |           HNXSQ-6;          |       HNXSQ-7;HNXSQ-9;       |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |                          HNXSQ-11;                           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                          HNXSQ-14;                           |                 HNXSQ-15;HNXSQ-28;HNXSQ-SH5;                 |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-23;                           |                          HNXSQ-26;                           |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93495001 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                       HNXSQ-3;HNXSQ-20;                                                                       |                    HNXSQ-4;HNXSQ-21;                    |               HNXSQ-5;HNXSQ-17;HNXSQ-19;HNXSQ-24;HNXSQ-26;               |           HNXSQ-6;          |       HNXSQ-7;HNXSQ-9;       |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |                          HNXSQ-11;                           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                          HNXSQ-14;                           |                 HNXSQ-15;HNXSQ-28;HNXSQ-SH5;                 |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-23;                           |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93366546 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                       HNXSQ-3;HNXSQ-20;                                                                       |                    HNXSQ-4;HNXSQ-21;                    |               HNXSQ-5;HNXSQ-17;HNXSQ-19;HNXSQ-24;HNXSQ-26;               |           HNXSQ-6;          |       HNXSQ-7;HNXSQ-9;       |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |                          HNXSQ-11;                           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                      HNXSQ-14;HNXSQ-23;                      |                 HNXSQ-15;HNXSQ-28;HNXSQ-SH5;                 |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93345187 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                                                       HNXSQ-3;HNXSQ-20;                                                                       |                    HNXSQ-4;HNXSQ-21;                    | HNXSQ-5;HNXSQ-15;HNXSQ-17;HNXSQ-19;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5; |           HNXSQ-6;          |       HNXSQ-7;HNXSQ-9;       |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |                          HNXSQ-11;                           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                      HNXSQ-14;HNXSQ-23;                      |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93239922 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                   HNXSQ-3;HNXSQ-5;HNXSQ-15;HNXSQ-17;HNXSQ-19;HNXSQ-20;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                                   |                    HNXSQ-4;HNXSQ-21;                    |                                 HNXSQ-6;                                 |       HNXSQ-7;HNXSQ-9;      |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |          HNXSQ-11;           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                      HNXSQ-14;HNXSQ-23;                      |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93111003 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                   HNXSQ-3;HNXSQ-5;HNXSQ-15;HNXSQ-17;HNXSQ-19;HNXSQ-20;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                                   |           HNXSQ-4;HNXSQ-14;HNXSQ-21;HNXSQ-23;           |                                 HNXSQ-6;                                 |       HNXSQ-7;HNXSQ-9;      |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           |          HNXSQ-11;           |                      HNXSQ-12;HNXSQ-27;                      |                          HNXSQ-13;                           |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.93008291 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                                   HNXSQ-3;HNXSQ-5;HNXSQ-15;HNXSQ-17;HNXSQ-19;HNXSQ-20;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                                   |           HNXSQ-4;HNXSQ-14;HNXSQ-21;HNXSQ-23;           |                                 HNXSQ-6;                                 |       HNXSQ-7;HNXSQ-9;      |      HNXSQ-8;HNXSQ-18;       |          HNXSQ-10;           | HNXSQ-11;HNXSQ-12;HNXSQ-27;  |                          HNXSQ-13;                           |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.92956749 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                  HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                 |                         HNXSQ-6;                        |                             HNXSQ-7;HNXSQ-9;                             |      HNXSQ-8;HNXSQ-18;      |          HNXSQ-10;           | HNXSQ-11;HNXSQ-12;HNXSQ-27;  |          HNXSQ-13;           |                          HNXSQ-16;                           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.92844295 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      |                  HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                 |                         HNXSQ-6;                        |                    HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-18;                     |          HNXSQ-10;          | HNXSQ-11;HNXSQ-12;HNXSQ-27;  |          HNXSQ-13;           |          HNXSQ-16;           |                 HNXSQ-22;HNXSQ-25;HNXSQ-SH2;                 |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.92816660 |                                                                                                                                                                    HNXSQ-1;                                                                                                                                                                   |      HNXSQ-2;      | HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5; |                         HNXSQ-6;                        |                                HNXSQ-10;                                 | HNXSQ-11;HNXSQ-12;HNXSQ-27; |          HNXSQ-13;           |          HNXSQ-16;           | HNXSQ-22;HNXSQ-25;HNXSQ-SH2; |                          HNXSQ-SH1;                          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.92670295 |                                                                                     HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                                                                                     |      HNXSQ-2;      |                                                                            HNXSQ-6;                                                                           |                        HNXSQ-10;                        |                       HNXSQ-11;HNXSQ-12;HNXSQ-27;                        |          HNXSQ-13;          |          HNXSQ-16;           | HNXSQ-22;HNXSQ-25;HNXSQ-SH2; |          HNXSQ-SH1;          | HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.92301227 |                                                                                     HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH5;                                                                                     |      HNXSQ-2;      |                                              HNXSQ-6;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;                                             |                        HNXSQ-10;                        |                       HNXSQ-11;HNXSQ-12;HNXSQ-27;                        |          HNXSQ-13;          |          HNXSQ-16;           | HNXSQ-22;HNXSQ-25;HNXSQ-SH2; |          HNXSQ-SH1;          |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.92291289 |                                                   HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;                                                   |      HNXSQ-2;      |                                                                           HNXSQ-10;                                                                           |               HNXSQ-11;HNXSQ-12;HNXSQ-27;               |                                HNXSQ-13;                                 |          HNXSQ-16;          | HNXSQ-22;HNXSQ-25;HNXSQ-SH2; |          HNXSQ-SH1;          |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.91248323 |                                                   HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-23;HNXSQ-24;HNXSQ-26;HNXSQ-28;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;                                                   |      HNXSQ-2;      |                                                                           HNXSQ-10;                                                                           | HNXSQ-11;HNXSQ-12;HNXSQ-22;HNXSQ-25;HNXSQ-27;HNXSQ-SH2; |                                HNXSQ-13;                                 |          HNXSQ-16;          |          HNXSQ-SH1;          |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.91064026 |                        HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-11;HNXSQ-12;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-22;HNXSQ-23;HNXSQ-24;HNXSQ-25;HNXSQ-26;HNXSQ-27;HNXSQ-28;HNXSQ-SH2;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;                       |      HNXSQ-2;      |                                                                           HNXSQ-10;                                                                           |                        HNXSQ-13;                        |                                HNXSQ-16;                                 |          HNXSQ-SH1;         |             None             |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.90070152 |                        HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-11;HNXSQ-12;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-22;HNXSQ-23;HNXSQ-24;HNXSQ-25;HNXSQ-26;HNXSQ-27;HNXSQ-28;HNXSQ-SH2;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;                       |      HNXSQ-2;      |                                                                           HNXSQ-10;                                                                           |                    HNXSQ-13;HNXSQ-16;                   |                                HNXSQ-SH1;                                |             None            |             None             |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.89830416 |                        HNXSQ-1;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-11;HNXSQ-12;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-22;HNXSQ-23;HNXSQ-24;HNXSQ-25;HNXSQ-26;HNXSQ-27;HNXSQ-28;HNXSQ-SH2;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;                       | HNXSQ-2;HNXSQ-10;  |                                                                       HNXSQ-13;HNXSQ-16;                                                                      |                        HNXSQ-SH1;                       |                                   None                                   |             None            |             None             |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.89250435 |               HNXSQ-1;HNXSQ-2;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-10;HNXSQ-11;HNXSQ-12;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-22;HNXSQ-23;HNXSQ-24;HNXSQ-25;HNXSQ-26;HNXSQ-27;HNXSQ-28;HNXSQ-SH2;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;               | HNXSQ-13;HNXSQ-16; |                                                                           HNXSQ-SH1;                                                                          |                           None                          |                                   None                                   |             None            |             None             |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.88311078 |          HNXSQ-1;HNXSQ-2;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-10;HNXSQ-11;HNXSQ-12;HNXSQ-14;HNXSQ-15;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-22;HNXSQ-23;HNXSQ-24;HNXSQ-25;HNXSQ-26;HNXSQ-27;HNXSQ-28;HNXSQ-SH1;HNXSQ-SH2;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9;          | HNXSQ-13;HNXSQ-16; |                                                                              None                                                                             |                           None                          |                                   None                                   |             None            |             None             |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
| 0.85375265 | HNXSQ-1;HNXSQ-2;HNXSQ-3;HNXSQ-4;HNXSQ-5;HNXSQ-6;HNXSQ-7;HNXSQ-8;HNXSQ-9;HNXSQ-10;HNXSQ-11;HNXSQ-12;HNXSQ-13;HNXSQ-14;HNXSQ-15;HNXSQ-16;HNXSQ-17;HNXSQ-18;HNXSQ-19;HNXSQ-20;HNXSQ-21;HNXSQ-22;HNXSQ-23;HNXSQ-24;HNXSQ-25;HNXSQ-26;HNXSQ-27;HNXSQ-28;HNXSQ-SH1;HNXSQ-SH2;HNXSQ-SH3;HNXSQ-SH4;HNXSQ-SH5;HNXSQ-SH6;HNXSQ-SH7;HNXSQ-SH8;HNXSQ-SH9; |        None        |                                                                              None                                                                             |                           None                          |                                   None                                   |             None            |             None             |             None             |             None             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                             None                             |                        None                        |                        None                        |                        None                        |                        None                        |                        None                        |                   None                   |                   None                   |                   None                   |                   None                   |                   None                   |              None              |              None              |              None              |         None         |    None    |    None    |    None    |
